slug,name,roaster,rating,review_date,aroma,acid_or_milk,body,flavor,type_with_milk,roast_dark,roast_light,roast_medium,roast_medium_dark,roast_medium_light,roast_very_dark,roast_nan,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,location,origin,roast,est_price,agtron,acid,aftertaste,with_milk,normalized_rating,origin_derived,review_year,review_month,popularity_tier
nicaragua-mierisch-finca-la-huella-yellow-pacamara-honey-2,Nicaragua Mierisch Finca La Huella Yellow Pacamara Honey,Small Eyes Cafe,93.0,2018-11-01,8.0,8.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Yilan, Taiwan","Matagalpa growing region, Nicaragua",Light,$25.00/8 ounces,58/84,8.0,8.0,,8.875,Nicaragua,2018,November,Highly Popular
el-salvador-finca-himalaya-pacamara,El Salvador Finca Himalaya Pacamara,Equator Coffees and Teas,92.0,2018-11-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"San Rafael, California","Apaneca, Ahuachapán Department, El Salvador",Medium-Light,$19.50/12 ounces,52/74,8.0,8.0,,8.59375,El Salvador,2018,November,Highly Popular
y-3-geisha-hacienda-esmeralda,Y-3 Geisha Hacienda Esmeralda,Voyage Coffee,90.0,2018-11-01,8.0,7.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Beijing, China","Boquete growing region, western Panama",Light,$37.00/120 grams,58/84,7.0,7.0,,8.03125,western Panama,2018,November,Highly Popular
foxfire-espresso,Foxfire Espresso,Vienna Coffee Company,92.0,2018-11-01,8.0,9.0,8.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Maryville, Tennessee",Brazil; Ethiopia,Medium,$15.00/12 ounces,46/68,,8.0,9.0,8.59375,Brazil; Ethiopia,2018,November,Highly Popular
ethiopia-misti-valley,Ethiopia Misti Valley,Durango Coffee Company,93.0,2018-11-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Durango, Colorado","Yirgacheffe growing region, southern Ethiopia",Medium,$16.95/12 ounces,50/70,8.0,8.0,,8.875,southern Ethiopia,2018,November,Highly Popular
ethiopia-guji,Ethiopia Guji,North Coast Coffee Roasting,90.0,2018-11-01,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Santa Cruz, California","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,$13.50/10 ounces,52/74,8.0,8.0,,8.03125,southern Ethiopia,2018,November,Highly Popular
kenya-kabingara,Kenya Kabingara,Klatch Coffee,94.0,2018-11-01,9.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles, California","Kirinyaga District, south-central Kenya",Medium-Light,$19.95/12 ounces,58/80,9.0,9.0,,9.15625,south-central Kenya,2018,November,Highly Popular
guatemala-huehuetenango-10,Guatemala Huehuetenango,Grounds for Change,92.0,2018-11-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Poulsbo, Washington","Huehuetenango growing region, Guatemala",Medium,$12.25/12 ounces,43/63,8.0,8.0,,8.59375,Guatemala,2018,November,Highly Popular
adanech-ethiopia-guji,Adanech Ethiopia Guji,Steady State Roasting Company,91.0,2018-11-01,8.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Carlsbad, California","Guji Zone, Oromia Region, southern Ethiopia",Light,$18.00/12 ounces,58/84,8.0,8.0,,8.3125,southern Ethiopia,2018,November,Highly Popular
el-salvador-loma-la-gloria-black-honey,El Salvador Loma La Gloria Black Honey,Steady State Roasting Company,91.0,2018-11-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Carlsbad, California","El Boquerón growing region, El Salvador",Medium-Light,$17.50/12 ounces,52/74,8.0,8.0,,8.3125,El Salvador,2018,November,Highly Popular
yemen-haraaz-2,Yemen Haraaz,Direct Coffee,92.0,2018-11-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Hsinchu, Taiwan",Central Yemen,Medium-Light,NT $2600/227 grams,51/73,8.0,8.0,,8.59375,Central Yemen,2018,November,Highly Popular
thai-single-origin-espresso-blend-a4a4-5a5,Thai Single-Origin Espresso Blend (A4+A4.5+A5),Bluekoff Company,91.0,2018-11-01,8.0,9.0,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Bangkok, Thailand","Chiang Rai Province, northern Thailand",Medium,$6.00/250 grams,46/66,,8.0,9.0,8.3125,northern Thailand,2018,November,Highly Popular
thai-single-origin-natural-process-espresso,Thai Single-Origin Natural-Process Espresso,Bluekoff Company,90.0,2018-11-01,8.0,8.0,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Bangkok, Thailand","Chiang Rai Province, northern Thailand",Medium,$6.00/250 grams,46/68,,8.0,8.0,8.03125,northern Thailand,2018,November,Highly Popular
kenya-konyu,Kenya Konyu,Branch Street Coffee Roasters,95.0,2018-10-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Youngstown, Ohio","Kirinyaga District, south-central Kenya",Medium-Light,$16.25/10 ounces,57/81,9.0,9.0,,9.4375,south-central Kenya,2018,October,Highly Popular
guatemala-finca-san-gerardo,Guatemala Finca San Gerardo,Magnolia Coffee,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Charlotte, North Carolina","Lake Amatitlán area, south-central Guatemala",Medium-Light,$15.00/12 ounces,52/72,8.0,8.0,,8.59375,south-central Guatemala,2018,October,Highly Popular
hacienda-la-esmeralda-cabana-geisha-natural,Hacienda La Esmeralda Cabana Geisha Natural,Dragonfly Coffee Roasters,95.0,2018-10-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Boulder, Colorado","Boquete growing region, western Panama",Medium-Light,$75.00/8 ounces,57/83,9.0,9.0,,9.4375,western Panama,2018,October,Highly Popular
finca-la-aurora-camilina-geisha-2,Finca La Aurora Camilina Geisha,Dragonfly Coffee Roasters,96.0,2018-10-01,9.0,9.0,9.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Boulder, Colorado","Piedra Candela, Chiriqui Province, far western Panama",Medium-Light,$45.00/8 ounces,56/76,9.0,9.0,,9.71875,far western Panama,2018,October,Highly Popular
twenty-five,Twenty Five,Barrington Coffee Roasting,96.0,2018-10-01,9.0,10.0,9.0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Lee, Massachusetts",Ethiopia; Papua New Guinea; Guatemala,Medium-Light,$14.45/12 ounces,50/74,,9.0,10.0,9.71875,Ethiopia; Papua New Guinea; Guatemala,2018,October,Highly Popular
kanyonyi-coffee-blend,Kanyonyi Coffee Blend,Gorilla Conservation Coffee,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Entebbe, Uganda","Buhoma, southwest Uganda",Medium,$17.95/16 ounces,47/69,8.0,8.0,,8.59375,southwest Uganda,2018,October,Highly Popular
costa-rica-microlot-series-san-cristobal-natural,Costa Rica Microlot Series San Cristobal Natural,Oceana Coffee,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tequesta, Florida","Llano Bonito, Naranjo, Costa Rica",Medium-Light,$22.00/12 ounces,54/75,8.0,8.0,,8.59375,Costa Rica,2018,October,Highly Popular
la-union-colombia,La Union (Colombia),Barrington Coffee Roasting,91.0,2018-10-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Lee, Massachusetts","Narino Department, southern Colombia",Medium-Light,$15.45/12 ounces,58/80,8.0,8.0,,8.3125,southern Colombia,2018,October,Highly Popular
colombia-luis-alberto-montoya-antioquia,Colombia Luis Alberto Montoya Antioquia,Temple Coffee and Tea,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Sacramento, California","Antioquia, Colombia",Medium-Light,$18.50/12 ounces,51/73,8.0,8.0,,8.59375,Colombia,2018,October,Highly Popular
karimikui-kenya,Karimikui Kenya,JBC Coffee Roasters,94.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Kirinyaga District, south-central Kenya",Medium-Light,$19.50/12 ounces,55/75,8.0,8.0,,9.15625,south-central Kenya,2018,October,Highly Popular
kenya-baragwi-thimu-peaberry,Kenya Baragwi Thimu Peaberry,Temple Coffee and Tea,94.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Kirinyaga District, south-central Kenya",Medium-Light,$19.50/12 ounces,52/74,8.0,8.0,,9.15625,south-central Kenya,2018,October,Highly Popular
kariru-kenya,Kariru Kenya,JBC Coffee Roasters,94.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin",South-central Kenya,Medium-Light,$19.50/12 ounces,56/75,8.0,8.0,,9.15625,South-central Kenya,2018,October,Highly Popular
esmeralda-estate-porton-geisha-natural,Esmeralda Estate Porton Geisha Natural,Dragonfly Coffee Roasters,96.0,2018-10-01,9.0,9.0,9.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Boulder, Colorado","Boquete growing region, western Panama",Medium-Light,$75.00/8 ounces,56/84,9.0,9.0,,9.71875,western Panama,2018,October,Highly Popular
kenya-kiambu,Kenya Kiambu,Revel Coffee,94.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Billings, Montana","Kiambu County, south-central Kenya",Medium-Light,$16.75/12 ounces,53/81,8.0,8.0,,9.15625,south-central Kenya,2018,October,Highly Popular
kenya-gatuya,Kenya Gatuya,Big Creek Coffee Roasters,93.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Hamilton, Montana",South-central Kenya,Medium,$17.00/12 ounces,50/70,8.0,8.0,,8.875,South-central Kenya,2018,October,Highly Popular
ethiopia-3,Ethiopia,Caffeic,93.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Helena, Montana","Bench-Maji Zone, southern Ethiopia",Medium-Light,$13.50/12 ounces,56/82,8.0,8.0,,8.875,southern Ethiopia,2018,October,Highly Popular
kenya-gatuyaini,Kenya Gatuyaini,Evans Brothers Coffee Roasters,93.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sandpoint, Idaho",South-central Kenya,Medium-Light,$16.50/12 ounces,51/79,8.0,8.0,,8.875,South-central Kenya,2018,October,Highly Popular
kenya-aa-top-lot,Kenya AA Top Lot,Mystic Monk Coffee,93.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Clark, Wyoming",South-central Kenya,Medium,$11.95/12 ounces,46/74,8.0,8.0,,8.875,South-central Kenya,2018,October,Highly Popular
kenya-kainamui,Kenya Kainamui,Sweet Bloom Coffee Roasters,93.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, Colorado",South-central Kenya,Medium-Light,$20.00/12 ounces,50/80,8.0,8.0,,8.875,South-central Kenya,2018,October,Highly Popular
kenya-kariru-pb,Kenya Kariru PB,Corvus Coffee Roasters,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, Colorado",South-central Kenya,Light,$21.00/12 ounces,56/88,8.0,8.0,,8.59375,South-central Kenya,2018,October,Highly Popular
organic-ethiopia-sidama-natural,Organic Ethiopia Sidama Natural,Desert Sun Coffee Roasters,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Durango, Colorado","Sidama (also Sidamo) growing region, south-central Ethiopia",Medium-Light,$16.00/12 ounces,51/73,8.0,8.0,,8.59375,south-central Ethiopia,2018,October,Highly Popular
kenya-mwiria,Kenya Mwiria,Durango Coffee Company,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Durango, Colorado",South-central Kenya,Medium-Light,$16.95/12 ounces,50/74,8.0,8.0,,8.59375,South-central Kenya,2018,October,Highly Popular
colombia-narino-excelsio,Colombia Narino Excelsio,Jackrabbit Java,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thermopolis, Wyoming","Narino Department, southern Colombia",Medium-Light,$12.00/12 ounces,53/77,8.0,8.0,,8.59375,southern Colombia,2018,October,Highly Popular
ethiopia-washed-phoenix-special-muse,Ethiopia Washed Phoenix Special “Muse”,Simon Hsieh's Aroma Roast Coffees,95.0,2018-10-01,9.0,9.0,9.0,9.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Dark,NT $1400/16 ounces,40/48,,9.0,9.0,9.4375,southern Ethiopia,2018,October,Highly Popular
kenya-ab-phoenix-special-glory,Kenya AB Phoenix Special “Glory”,Simon Hsieh's Aroma Roast Coffees,94.0,2018-10-01,9.0,9.0,8.0,9.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan","Kirinyaga District, south-central Kenya",Medium-Dark,NT $1500/16 ounces,39/45,,9.0,9.0,9.15625,south-central Kenya,2018,October,Highly Popular
cupid-blend,Cupid Blend,709 Boutique Coffee,93.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Taichung, Taiwan",Guatemala; Indonesia,Medium,NT $450/200 grams,47/57,8.0,8.0,,8.875,Guatemala; Indonesia,2018,October,Highly Popular
ethiopia-natural-phoenix-special-andromeda-espresso,Ethiopia Natural Phoenix Special “Andromeda” Espresso,Simon Hsieh's Aroma Roast Coffees,93.0,2018-10-01,9.0,9.0,8.0,9.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan","Oromia region, southwest Ethiopia",Medium-Dark,NT $2000/16 ounces,40/50,,8.0,9.0,8.875,southwest Ethiopia,2018,October,Highly Popular
kenya-ritho-fcs-handege-factory-ab,Kenya Ritho FCS Handege Factory AB,Kakalove Cafe,96.0,2018-10-01,9.0,9.0,9.0,10.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Chia-Yi, Taiwan","Thika growing region, central Kenya",Medium-Light,NT $375/8 ounces,53/81,9.0,9.0,,9.71875,central Kenya,2018,October,Highly Popular
ethiopia-yirgacheffe-botabaa-washed,Ethiopia Yirgacheffe Botabaa Washed,Kakalove Cafe,95.0,2018-10-01,9.0,9.0,9.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Chia-Yi, Taiwan","Gedeo Zone, Kochere, Ethiopia",Light,NT $290/8 ounces,56/86,9.0,9.0,,9.4375,Ethiopia,2018,October,Highly Popular
ethiopia-sidama-sasaba-natural,Ethiopia Sidama Sasaba Natural,Jebena Coffees,93.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Dubai, United Arab Emirates","Sidama (also Sidamo) growing region, south-central Ethiopia",Medium-Light,AED $103.95/250 grams,55/79,8.0,8.0,,8.875,south-central Ethiopia,2018,October,Highly Popular
kenya-aa-kirinyaga,Kenya AA Kirinyaga,Big Creek Coffee Roasters,93.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Hamilton, Montana",South-central Kenya,Medium-Light,$17.00/12 ounces,56/80,8.0,8.0,,8.875,South-central Kenya,2018,October,Highly Popular
ethiopia-limu-2,Ethiopia Limu,Big Shoulders Coffee,93.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Chicago, Illinois","Limu Woreda, Oromia region, southwest Ethiopia",Medium-Light,$18.00/12 ounces,54/84,8.0,8.0,,8.875,southwest Ethiopia,2018,October,Highly Popular
ethiopia-bensa-segra-natural,Ethiopia Bensa Segra Natural,Big Creek Coffee Roasters,93.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Hamilton, Montana","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,$16.00/12 ounces,53/85,8.0,8.0,,8.875,south-central Ethiopia,2018,October,Highly Popular
ethiopia-hambela-natural-7,Ethiopia Hambela Natural,Big Shoulders Coffee,94.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Chicago, Illinois","Hambela Wamena District, Guji Zone, Oromia region, southern Ethiopia",Medium-Light,$18.00/12 ounces,56/82,8.0,8.0,,9.15625,southern Ethiopia,2018,October,Highly Popular
ethiopia-kayon-mountain-4,Ethiopia Kayon Mountain,Big Creek Coffee Roasters,93.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"Hamilton, Montana","Odo Shakiso District, Guji Zone, Oromia region, southern Ethiopia",Medium-Light,$16.00/12 ounces,56/84,8.0,8.0,,8.875,southern Ethiopia,2018,October,Highly Popular
guatemala-huehuetenango-la-garita,Guatemala Huehuetenango La Garita,Big Creek Coffee Roasters,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Hamilton, Montana","Huehuetenango, Guatemala",Medium-Light,$15.00/12 ounces,54/78,8.0,8.0,,8.59375,Guatemala,2018,October,Highly Popular
roba-ethiopia-chelbessa,Roba Ethiopia (Chelbessa),Greater Goods Coffee Roasters,93.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Austin, Texas","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,$18.00/12 ounces,55/79,8.0,8.0,,8.875,southern Ethiopia,2018,October,Highly Popular
ethiopia-hambela-hasam,Ethiopia Hambela Hasam,Revel Coffee,93.0,2018-10-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Billings, Montana","Hambela Wamena District, Guji Zone, Oromia region, southern Ethiopia",Medium-Light,$17.00/12 ounces,52/80,8.0,8.0,,8.875,southern Ethiopia,2018,October,Highly Popular
kenya-kabare-aa-2,Kenya Kabare AA,Revel Coffee,93.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Billings, Montana",South-central Kenya,Medium-Light,$17.50/12 ounces,53/79,8.0,8.0,,8.875,South-central Kenya,2018,October,Highly Popular
el-salvador-finca-nombre-de-dios-honey,El Salvador Finca Nombre de Dios Honey,Red Rock Roasters,92.0,2018-10-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Albuquerque, New Mexico","Metapan, El Salvador",Medium-Light,$13.75/12 ounces,50/74,8.0,8.0,,8.59375,El Salvador,2018,October,Highly Popular
ethiopia-gera-limmu-oromia,Ethiopia Gera Limmu Oromia,Temple Coffee and Tea,94.0,2018-09-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, Californiaa","Limu Woreda, Oromia region, southwest Ethiopia",Medium-Light,$17.50/12 ounces,58/82,8.0,8.0,,9.15625,southwest Ethiopia,2018,September,Highly Popular
kenya-kabare-konyu,Kenya Kabare Konyu,Temple Coffee and Tea,94.0,2018-09-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sacamento, California","Kirinyaga District, south-central Kenya",Medium-Light,$20.50/12 ounces,54/80,8.0,8.0,,9.15625,south-central Kenya,2018,September,Highly Popular
costa-rica-francisco-ruiz,Costa Rica Francisco Ruiz,Temple Coffee and Tea,90.0,2018-09-01,8.0,7.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Sacramento, California","Sabanilla de Alajuela, Central Valley, Costa Rica",Medium-Light,$21.00/12 ounces,52/76,7.0,7.0,,8.03125,Costa Rica,2018,September,Highly Popular
alemu-bukato-espresso,Alemu Bukato Espresso,JBC Coffee Roasters,95.0,2018-09-01,9.0,9.0,9.0,9.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Madison, Wisconsin","Yirgacheffe growing region, southern Ethiopia",Medium-Light,$18.75/12 ounces,56/80,,9.0,9.0,9.4375,southern Ethiopia,2018,September,Highly Popular
alemu-bukato-ethiopia,Alemu Bukato Ethiopia,JBC Coffee Roasters,93.0,2018-09-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Yirgacheffe growing region, southern Ethiopia",Medium-Light,$18.75/12 ounces,57/81,8.0,8.0,,8.875,southern Ethiopia,2018,September,Highly Popular
asopep-colombia,ASOPEP Colombia,JBC Coffee Roasters,91.0,2018-09-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"Madison, Wisconsin","Planadas, Tolima Department, Colombia",Medium-Light,$15.75/12 ounces,54/78,8.0,8.0,,8.3125,Colombia,2018,September,Highly Popular
tarime-tanzania-2,Tarime Tanzania,Lexington Coffee Roasters,95.0,2018-09-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lexington, Virginia","Tarime District, Mara Region, Tanzania",Medium-Light,$14.75/12 ounces,58/82,9.0,9.0,,9.4375,Tanzania,2018,September,Highly Popular
guachepelin-costa-rica,Guachepelin Costa Rica,Lexington Coffee Roasters,93.0,2018-09-01,9.0,8.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"Lexington, Virginia","Sabanilla de Alajuela, Central Valley, Costa Rica",Light,$19.95/12 ounces,60/84,8.0,8.0,,8.875,Costa Rica,2018,September,Highly Popular
berlina-geisha,Berlina Geisha,Barrington Coffee Roasting,96.0,2018-09-01,9.0,9.0,9.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Lee, Massachusetts","Horqueta, Chiriquí, Boquete, Panama",Medium-Light,$13.34/4 ounces,56/84,9.0,9.0,,9.71875,Panama,2018,September,Highly Popular
gatugi-triple,Gatugi Triple,Barrington Coffee Roasting,95.0,2018-09-01,9.0,9.0,9.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lee, Massachusetts","Nyeri growing region, south-central Kenya",Light,$13.34/4 ounces,58/86,9.0,9.0,,9.4375,south-central Kenya,2018,September,Highly Popular
sulawesi-toarco,Sulawesi Toarco,Barrington Coffee Roasting,92.0,2018-09-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Lee, Massachusetts","Toraja growing region, south-central Sulawesi, Indonesia",Medium-Light,$13.34/4 ounces,56/80,8.0,8.0,,8.59375,Indonesia,2018,September,Highly Popular
ethiopia-yirgacheffe-natural-espresso,Ethiopia Yirgacheffe Natural Espresso,Dragonfly Coffee Roasters,94.0,2018-09-01,9.0,9.0,9.0,9.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Boulder, Colorado","Yirgacheffe growing region, southern Ethiopia",Medium-Light,$18.00/12 ounces,51/74,,8.0,9.0,9.15625,southern Ethiopia,2018,September,Highly Popular
ethiopia-yirgacheffe-natural,Ethiopia Yirgacheffe Natural,Dragonfly Coffee Roasters,94.0,2018-09-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Boulder, Colorado","Yirgacheffe growing region, southern Ethiopia",Medium-Light,$18.00/12 ounces,55/80,8.0,8.0,,9.15625,southern Ethiopia,2018,September,Highly Popular
guatemala-finca-el-general-lot-alt8-espresso,Guatemala Finca El General Lot ALT8 Espresso,Kakalove Cafe,94.0,2018-09-01,9.0,9.0,9.0,9.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Chia-Yi, Taiwan","Acatenango growing region, central Guatemala",Medium-Light,NT $275/8 ounces,52/74,,8.0,9.0,9.15625,central Guatemala,2018,September,Highly Popular
green-dolphin-blend-espresso,Green Dolphin Blend Espresso,Kakalove Cafe,94.0,2018-09-01,9.0,9.0,9.0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Chia-Yi, Taiwan",Ethiopia; Kenya; Colombia; Nicaragua; Sumatra,Medium-Light,NT $240/8 ounces,50/74,,8.0,9.0,9.15625,Ethiopia; Kenya; Colombia; Nicaragua; Sumatra,2018,September,Highly Popular
h-coffee-espresso-blend-01,H Coffee Espresso Blend 01,"Kunshan Kokei co., LTD",93.0,2018-09-01,9.0,8.0,9.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Shanghai, China",Ethiopia; Colombia; Brazil,Medium,$15.16/500 grams,42/68,,8.0,8.0,8.875,Ethiopia; Colombia; Brazil,2018,September,Highly Popular
brazil-conquista-2,Brazil Conquista,Good Coffee Club,92.0,2018-09-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Charlotte, North Carolina","Bahia, Brazil",Medium-Light,$14.99/12 ounces,48/74,8.0,8.0,,8.59375,Brazil,2018,September,Highly Popular
